doc_id,doc_type,text
DOC-APP-00059,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Garcia LLC (PIN: A60010008058B)
Date: 2025-11-19
Original Case Ref: TAT/1882/9947

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-12, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 58 of the East African Customs Management Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Aaron Collins, Advocate for the Appellant"
DOC-APP-00060,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Wilson-Valenzuela (PIN: A76950657282B)
Date: 2026-06-21
Original Case Ref: TAT/8280/2898

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-19, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Nicholas Christensen, Advocate for the Appellant"
DOC-APP-00061,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Robbins LLC (PIN: A56988124755B)
Date: 2026-03-30
Original Case Ref: TAT/7652/9266

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-02, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Susan Marquez, Advocate for the Appellant"
DOC-APP-00062,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Weeks, Walls and Garcia (PIN: A92472296966B)
Date: 2026-06-28
Original Case Ref: TAT/1456/4938

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-28, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: April Contreras, Advocate for the Appellant"
DOC-APP-00063,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Bruce, Cooper and Jackson (PIN: A10366387378B)
Date: 2026-05-22
Original Case Ref: TAT/8589/6703

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-08, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Robert Conner, Advocate for the Appellant"
DOC-APP-00064,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Monroe Group (PIN: A97804144235B)
Date: 2026-02-01
Original Case Ref: TAT/3473/1399

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-04, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: John Wu, Advocate for the Appellant"
DOC-APP-00065,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Ruiz-Wang (PIN: A92652391479B)
Date: 2026-06-22
Original Case Ref: TAT/0601/3100

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-11, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Susan Schwartz, Advocate for the Appellant"
DOC-APP-00066,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Pearson-Hart (PIN: A14434635209B)
Date: 2026-06-15
Original Case Ref: TAT/5804/6227

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-08, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Michael Parker, Advocate for the Appellant"
DOC-APP-00067,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Gallagher-Vaughn (PIN: A54376282523B)
Date: 2026-01-08
Original Case Ref: TAT/3063/9641

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-23, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Micheal Nelson, Advocate for the Appellant"
DOC-APP-00068,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Sanchez-Shelton (PIN: A39780116188B)
Date: 2025-10-15
Original Case Ref: TAT/0027/2814

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-05, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 37 of the Tax Procedures Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Mr. Anthony Evans Jr., Advocate for the Appellant"
DOC-APP-00069,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Davis Ltd (PIN: A42681338062B)
Date: 2025-09-19
Original Case Ref: TAT/1880/0728

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-16, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Anthony Hunt, Advocate for the Appellant"
DOC-APP-00070,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Gross LLC (PIN: A85789290369B)
Date: 2025-10-30
Original Case Ref: TAT/9590/1633

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-04-17, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Danielle Stephens, Advocate for the Appellant"
DOC-APP-00071,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Johnson Inc (PIN: A46222587013B)
Date: 2026-03-03
Original Case Ref: TAT/5111/9599

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-16, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Ryan Shaw, Advocate for the Appellant"
DOC-APP-00072,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Charles and Sons (PIN: A50966815802B)
Date: 2026-01-25
Original Case Ref: TAT/0513/3017

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-09, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Paul Hernandez, Advocate for the Appellant"
DOC-APP-00073,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Reeves, Wilkerson and Clark (PIN: A77050694240B)
Date: 2025-10-29
Original Case Ref: TAT/4421/0204

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-02-15, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Matthew Daugherty, Advocate for the Appellant"
DOC-APP-00074,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Nguyen-Gardner (PIN: A04328394655B)
Date: 2026-03-25
Original Case Ref: TAT/8139/8974

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-12, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Catherine Watson, Advocate for the Appellant"
DOC-APP-00075,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Norman Inc (PIN: A28621932712B)
Date: 2026-02-06
Original Case Ref: TAT/7906/9113

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-09, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Logan Walton, Advocate for the Appellant"
DOC-APP-00076,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Marks LLC (PIN: A49725386674B)
Date: 2026-04-06
Original Case Ref: TAT/1075/2729

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-03-08, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Denise Russell, Advocate for the Appellant"
DOC-APP-00077,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Carey-Scott (PIN: A43368078259B)
Date: 2025-11-06
Original Case Ref: TAT/6088/7374

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-05-25, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Regulation 15 of the VAT Regulations 2017.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Rebekah Lawrence, Advocate for the Appellant"
DOC-APP-00078,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Poole-Garcia (PIN: A48105280332B)
Date: 2026-01-05
Original Case Ref: TAT/9273/1007

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-23, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Stephanie Porter, Advocate for the Appellant"
DOC-APP-00079,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Taylor-Harmon (PIN: A70593657607B)
Date: 2026-05-09
Original Case Ref: TAT/9497/4200

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-18, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 12 of the Tax Appeals Tribunal Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Jennifer Hines, Advocate for the Appellant"
DOC-APP-00080,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Davis PLC (PIN: A32623370992B)
Date: 2025-11-30
Original Case Ref: TAT/6801/0233

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-07, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 47 of the Income Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Ross Whitaker, Advocate for the Appellant"
DOC-APP-00081,Appeal Notice,"NOTICE OF APPEAL

TO: The Registrar, Tax Appeals Tribunal
FROM: Ramos-Rivera (PIN: A01792268933B)
Date: 2025-09-30
Original Case Ref: TAT/5786/6215

TAKE NOTICE that the Appellant, being dissatisfied with the ruling delivered on 2026-01-05, hereby appeals to the High Court of Kenya on the following grounds:

1. The Tribunal erred in law in its interpretation of Section 31 of the Value Added Tax Act.
2. The Tribunal failed to consider material evidence submitted by the Appellant.
3. The decision is against the weight of evidence.

Signed: Brandy Ramirez, Advocate for the Appellant"
